1,0.7,0.3,0.001,24,0.37125,0.021302,0.23152,0.014765,0.36295,0.019085
0,0,0,0,0,0,0,0,0,0,0
1,0.7,0.3,0.001,24,0.37125,0.021302,0.23152,0.014765,0.36295,0.019085
